Date,Open,High,Low,Close,Volume,Turnover
17-12-2009,795,801.2,783.8,787.3,443141,3.49978E+13
18-12-2009,786.9,791.6,770,772.75,426347,3.33788E+13
21-12-2009,800,800,764,767.45,509258,3.93918E+13
22-12-2009,778.65,780.65,770.65,773.85,344956,2.67394E+13
23-12-2009,780,796.7,772.1,792.35,706308,5.57358E+13
24-12-2009,794,806,786,790.8,755749,6.01549E+13
29-12-2009,797,814.4,788.55,804.3,987582,7.95154E+13
30-12-2009,809.1,812.9,800.3,802.9,480210,3.87623E+13
31-12-2009,807,821,796,802.8,1210049,9.72306E+13
04-01-2010,817,825.95,805.5,821,616658,5.0504E+13
05-01-2010,829,837.35,813.1,816.5,520291,4.27768E+13
06-01-2010,818.5,822.9,810.5,812.2,376089,3.06773E+13
07-01-2010,813,835.7,809.55,830.3,1036516,8.59054E+13
08-01-2010,835,847.4,832.8,836.7,1000058,8.40408E+13
11-01-2010,844.8,844.8,827,837.7,444415,3.72426E+13
12-01-2010,836,842,819,825.75,713022,5.92105E+13
13-01-2010,826.5,832,812.7,829.45,621218,5.10448E+13
14-01-2010,834,849,829,840.1,477835,3.99601E+13
15-01-2010,845,854.95,840,843.35,679994,5.76297E+13
18-01-2010,843.35,847,833,837.7,170301,1.43299E+13
19-01-2010,838.25,845.65,827.05,831.2,227341,1.90132E+13
20-01-2010,837.9,839.8,810,812.4,329169,2.71173E+13
21-01-2010,812,831,801,820.95,645537,5.25922E+13
22-01-2010,820,820,791,797.4,1145629,9.16084E+13
25-01-2010,800.1,807.6,778,793.8,807167,6.40518E+13
27-01-2010,794.7,795.25,730.2,745.35,689780,5.34132E+13
28-01-2010,750.5,769.5,730.3,735.6,986758,7.35816E+13
29-01-2010,734,775,704.4,770.1,734814,5.39698E+13
01-02-2010,770,787.8,759.1,773.65,405037,3.1481E+13
02-02-2010,779,789,767.3,773.4,592677,4.62243E+13
03-02-2010,779.9,798.15,777.1,792.95,454063,3.58961E+13
04-02-2010,790,796,766.1,768.8,471238,3.68635E+13
05-02-2010,757.1,757.1,735,740.95,407976,3.04011E+13
