Date,Open,High,Low,Close,Volume,Turnover
06-02-1997,45,45,45,45,100,450000000
07-02-1997,45,45,45,45,100,450000000
10-02-1997,45,45,44,44,200,890000000
11-02-1997,45,45,43.5,43.5,200,885000000
12-02-1997,45,45,43.5,44,400,1760000000
13-02-1997,43.5,43.5,43.5,43.5,100,435000000
14-02-1997,43.5,43.5,42,42,300,1275500000
17-02-1997,43.5,43.5,43.5,43.5,100,435000000
18-02-1997,43.5,43.5,43.5,43.5,100,435000000
19-02-1997,43.5,43.5,40.5,40.5,700,2910500000
20-02-1997,37,38,36.95,37.75,600,2236500000
21-02-1997,35,36,35,35,600,2110000000
24-02-1997,35.25,35.5,34.5,34.5,700,2452500000
25-02-1997,35.45,35.45,35.45,35.45,100,354500000
26-02-1997,35,35,35,35,400,1400000000
27-02-1997,36.95,37.75,36.95,37.75,500,1857000000
01-03-1997,37.75,37.75,37.75,37.75,500,1887500000
03-03-1997,38.5,39,38.5,39,600,2315000000
04-03-1997,39.5,40,39.5,40,1100,4375000000
05-03-1997,38,38,38,38,100,380000000
10-03-1997,41.5,41.5,38.5,38.5,800,3195000000
11-03-1997,38,38,37.5,37.5,200,755000000
12-03-1997,37.25,37.25,37.1,37.1,200,743500000
14-03-1997,38,38,38,38,500,1900000000
17-03-1997,36.25,36.25,36.25,36.25,100,362500000
18-03-1997,34,36,34,36,500,1777500000
21-03-1997,36,36,36,36,100,360000000
25-03-1997,36,36,36,36,100,360000000
27-03-1997,36,36,36,36,600,2160000000
31-03-1997,34,34,34,34,100,340000000
01-04-1997,34,34,34,34,600,2040000000
02-04-1997,34,34,34,34,500,1700000000
03-04-1997,35,35,35,35,100,350000000
17-04-1997,35,35,35,35,100,350000000
21-04-1997,38.5,38.5,38.5,38.5,100,385000000
22-04-1997,38.05,38.9,35.6,35.6,8400,31976000000
23-04-1997,38,38,38,38,200,760000000
24-04-1997,38,38,38,38,700,2660000000
25-04-1997,36,39.5,36,38,3400,12845000000
28-04-1997,39.95,40,39.95,40,900,3599000000
29-04-1997,39,39,39,39,500,1950000000
02-05-1997,39,39.25,39,39,500,1952500000
05-05-1997,39,39,39,39,300,1170000000
06-05-1997,38.9,39,38.9,39,500,1949000000
12-05-1997,38.95,38.95,38.95,38.95,200,779000000
13-05-1997,39,39.5,39,39.5,600,2350000000
16-05-1997,39.05,39.05,39,39,200,780500000
19-05-1997,40,40,40,40,200,800000000
20-05-1997,39,39,39,39,400,1560000000
21-05-1997,39,39,39,39,100,390000000
22-05-1997,38,38,38,38,100,380000000
23-05-1997,36.1,36.1,36.1,36.1,5600,20216000000
26-05-1997,38,38.5,38,38.5,1100,4208000000
27-05-1997,38,39.5,38,39.5,700,2730000000
29-05-1997,39,39.25,39,39.1,200,782500000
30-05-1997,39,39,39,39,200,780000000
03-06-1997,38,38,38,38,100,380000000
04-06-1997,39.9,39.9,39.9,39.9,100,399000000
06-06-1997,38.75,38.75,38.75,38.75,300,1162500000
09-06-1997,39,40,39,40,400,1580000000
10-06-1997,39.1,39.1,38.5,38.5,1400,5447000000
11-06-1997,39,39,39,39,200,780000000
12-06-1997,39.9,39.9,39.9,39.9,300,1197000000
13-06-1997,36,39,36,39,300,1111000000
23-06-1997,38.3,38.3,38.3,38.3,100,383000000
24-06-1997,40,40,40,40,300,1200000000
25-06-1997,41.6,44,41.6,44,500,2176000000
26-06-1997,46,48,46,48,1000,4718500000
27-06-1997,46,48.5,46,48.5,900,4255000000
30-06-1997,46,46,46,46,300,1380000000
01-07-1997,44,45.5,44,45.5,200,895000000
02-07-1997,44,45,44,44.5,2000,8935000000
03-07-1997,45,45,41,41,900,3862500000
07-07-1997,41.05,41.1,41.05,41.1,200,821500000
08-07-1997,41.2,41.2,41.2,41.2,300,1236000000
09-07-1997,43.25,45,43.25,45,200,882500000
10-07-1997,48.15,48.5,48.15,48.5,900,4340500000
11-07-1997,47.5,48,47.5,48,500,2390000000
14-07-1997,50,50,48,48,400,1950000000
15-07-1997,47,47,45.2,46,400,1852000000
17-07-1997,45.65,45.65,45.65,45.65,500,2282500000
21-07-1997,42.05,42.05,42,42,200,840500000
22-07-1997,43,43,42.25,42.25,500,2121000000
23-07-1997,42,42,42,42,200,840000000
24-07-1997,42.25,44.35,42.25,44.35,200,866000000
25-07-1997,42.25,43,42.25,43,200,852500000
28-07-1997,43,43.15,42,42,900,3859000000
29-07-1997,43,43,43,43,100,430000000
30-07-1997,43,44.65,43,44.45,1500,6560000000
31-07-1997,45.5,45.5,44.5,44.5,1500,6765500000
01-08-1997,44,45.7,44,45.65,400,1793500000
04-08-1997,45,45,44.25,44.25,400,1792500000
05-08-1997,45,45.9,43.4,43.4,800,3584500000
06-08-1997,44.95,44.95,41,42.95,300,1309000000
07-08-1997,44,44,43.55,43.55,300,1311000000
08-08-1997,43.7,44.5,43.6,44,1000,4407500000
11-08-1997,45.6,45.75,45.6,45.75,900,4111500000
12-08-1997,47,47,43.5,44.5,1500,6826000000
13-08-1997,44,46,44,44.15,500,2240500000
14-08-1997,44.5,44.5,44.5,44.5,200,890000000
22-08-1997,43.6,43.6,43.6,43.6,100,436000000
25-08-1997,42.3,42.3,42.3,42.3,500,2115000000
26-08-1997,42.05,42.05,42.05,42.05,200,841000000
27-08-1997,45,45,45,45,100,450000000
28-08-1997,45,45,45,45,500,2250000000
29-08-1997,42,42,42,42,200,840000000
02-09-1997,42,42,42,42,100,420000000
04-09-1997,43,44.4,43,44.4,300,1304000000
05-09-1997,45.5,46,45,45,600,2742500000
15-09-1997,43.8,44,43.8,43.9,500,2196000000
16-09-1997,45,45,45,45,100,450000000
17-09-1997,42.75,42.75,42.75,42.75,100,427500000
25-09-1997,41.5,41.5,41,41.25,300,1240000000
01-10-1997,41.5,41.5,39.5,39.5,200,810000000
09-10-1997,39.5,39.5,39.5,39.5,200,790000000
13-10-1997,41.4,41.45,41.4,41.45,200,828500000
16-10-1997,41.55,41.55,41.55,41.55,200,831000000
17-10-1997,41.55,42,41.55,42,300,1255500000
21-10-1997,40,42,40,42,300,1240000000
12-11-1997,40,40,40,40,200,800000000
24-11-1997,40,40,40,40,900,3600000000
24-12-1997,38,38,38,38,100,380000000
26-12-1997,38,38,38,38,100,380000000
30-12-1997,38,38,38,38,200,760000000
02-01-1998,37,37,37,37,100,370000000
05-01-1998,36,36,35.5,35.5,200,715000000
07-01-1998,35.5,35.5,35.5,35.5,100,355000000
08-01-1998,35.5,35.5,35,35,500,1760000000
09-01-1998,35,35,33.5,33.5,300,1035000000
12-01-1998,33,33,33,33,100,330000000
15-01-1998,33.5,34,33.5,34,600,2020000000
19-01-1998,33.5,33.5,33.5,33.5,100,335000000
20-01-1998,33.5,34,33.5,34,200,675000000
22-01-1998,33.25,33.25,33.25,33.25,200,665000000
23-01-1998,33.5,33.5,33.5,33.5,200,670000000
27-01-1998,33.5,33.5,33.5,33.5,100,335000000
30-01-1998,33.5,33.5,33.5,33.5,100,335000000
02-02-1998,33.5,33.5,33.5,33.5,300,1005000000
03-02-1998,33.6,33.6,33.6,33.6,100,336000000
10-02-1998,33.8,34,33.8,34,300,1018000000
12-02-1998,36,36,36,36,300,1080000000
20-02-1998,36,36,36,36,200,720000000
24-02-1998,36,36,36,36,100,360000000
26-02-1998,37.75,37.75,37.75,37.75,100,377500000
27-02-1998,36.1,40,36.1,40,300,1122000000
02-03-1998,36.5,36.5,36.5,36.5,200,730000000
03-03-1998,36.5,36.5,36.5,36.5,200,730000000
11-03-1998,36,36,36,36,200,720000000
17-03-1998,39.6,39.6,39.6,39.6,300,1188000000
18-03-1998,43,43,40.3,40.3,200,833000000
20-03-1998,41.1,41.2,41.1,41.2,200,823000000
25-03-1998,45.3,45.3,45.3,45.3,100,453000000
26-03-1998,46.5,46.5,42.1,42.1,400,1786000000
27-03-1998,40.1,40.1,40,40,200,801000000
30-03-1998,40,40,38,38,300,1160000000
31-03-1998,39,39,39,39,200,780000000
07-04-1998,35.25,35.25,35.1,35.1,200,703500000
09-04-1998,38.5,38.5,38.5,38.5,600,2310000000
10-04-1998,40,42.35,40,42.35,800,3340500000
13-04-1998,43.85,43.85,43.85,43.85,900,3946500000
15-04-1998,48.25,48.25,48.25,48.25,800,3860000000
16-04-1998,53.1,53.1,53.1,53.1,1100,5841000000
17-04-1998,53.1,53.1,51.8,52.4,2100,11006500000
20-04-1998,53,53,51.15,51.9,1400,7308000000
21-04-1998,52.9,53.95,51.05,53.3,2500,13154000000
22-04-1998,58.65,58.65,58.65,58.65,300,1759500000
23-04-1998,60.05,64.55,60.05,64.55,6600,42199000000
24-04-1998,65,65.85,61,63.1,4800,30100000000
27-04-1998,64,64,62.25,63.15,1500,9479000000
28-04-1998,62.5,62.95,60,61,3200,19673000000
29-04-1998,61,61.5,58,58,3200,18881000000
30-04-1998,55,55.75,54,54.4,2800,15312000000
04-05-1998,55.5,56,51.4,52.9,2500,13342500000
05-05-1998,53.5,53.7,53.5,53.7,300,1607000000
06-05-1998,52.05,54,52.05,53.45,1600,8507500000
08-05-1998,52.25,52.75,52.25,52.75,300,1577500000
11-05-1998,51.5,51.5,50.3,50.3,800,4093000000
12-05-1998,50,50,46.15,47.25,1000,4739000000
13-05-1998,45.25,46.5,45.25,45.25,700,3216500000
14-05-1998,46.75,46.9,43.1,45.95,21300,95827000000
15-05-1998,48.5,50.45,48.15,50.45,1000,4960500000
18-05-1998,54,55.45,52.7,55.45,3600,19455500000
19-05-1998,58.25,59.05,50.75,58.7,6700,38454500000
20-05-1998,60,64.45,60,64.45,1200,7602000000
21-05-1998,67.45,69.4,61,62,1800,11961000000
22-05-1998,63.5,66.5,63.5,66.15,1400,9124500000
25-05-1998,62.55,62.55,62.5,62.5,200,1250500000
26-05-1998,62,62,57,57,700,4180000000
27-05-1998,58,60,58,59.55,700,4167500000
28-05-1998,60,60,57.5,60,400,2350000000
29-05-1998,55.5,58.5,55.5,58.5,900,5190000000
01-06-1998,55,55,55,55,200,1100000000
02-06-1998,53,57,53,57,400,2160000000
03-06-1998,54,54,54,54,100,540000000
04-06-1998,52,52,52,52,100,520000000
05-06-1998,51.75,51.75,51.75,51.75,100,517500000
08-06-1998,48,50.75,48,50.75,300,1467500000
09-06-1998,48,50,46.1,50,1000,4711500000
18-06-1998,51,54,50,54,300,1550000000
19-06-1998,49,49,49,49,100,490000000
22-06-1998,50,51,50,51,300,1510000000
25-06-1998,50,50,50,50,100,500000000
26-06-1998,50.05,50.05,50,50,300,1500500000
29-06-1998,45.2,45.2,45.1,45.1,500,2257000000
17-07-1998,47,47,47,47,100,470000000
20-07-1998,46.5,46.5,46.5,46.5,200,930000000
21-07-1998,44,44,44,44,100,440000000
04-08-1998,42,42,42,42,100,420000000
06-08-1998,44,44,38.65,38.65,200,826500000
17-08-1998,41.75,41.75,41.75,41.75,300,1252500000
25-08-1998,38.5,43,38.5,43,300,1245000000
27-08-1998,46,46,46,46,100,460000000
03-09-1998,45,45,45,45,100,450000000
07-09-1998,47,47,47,47,100,470000000
08-09-1998,47,47,47,47,100,470000000
15-09-1998,47,47,44.5,44.5,300,1360500000
21-09-1998,46.9,48,46.9,48,700,3297000000
22-09-1998,47,47,47,47,200,940000000
24-09-1998,47,50,47,49.5,600,2920000000
25-09-1998,52,52,52,52,100,520000000
28-09-1998,52,53.5,52,53,1000,5255000000
29-09-1998,53,54,49,49.1,700,3607500000
30-09-1998,49.8,49.8,49.8,49.8,200,996000000
05-10-1998,49,49,46,46,1000,4840000000
07-10-1998,49,49,49,49,100,490000000
08-10-1998,49.5,49.5,48.05,48.1,700,3382500000
09-10-1998,48,48,48,48,100,480000000
12-10-1998,46.1,46.1,46.1,46.1,100,461000000
22-10-1998,44.3,44.3,44.3,44.3,100,443000000
23-10-1998,47,47.75,47,47.75,200,947500000
26-10-1998,51,51,51,51,100,510000000
27-10-1998,51,51,51,51,200,1020000000
28-10-1998,48,51,48,49,300,1470000000
02-11-1998,47,47,47,47,200,940000000
06-11-1998,50,50,50,50,500,2500000000
10-11-1998,47,47,47,47,100,470000000
17-11-1998,47,47,45,46,300,1380000000
18-11-1998,46,46,46,46,200,920000000
19-11-1998,44,44,44,44,200,880000000
23-11-1998,46,46,46,46,100,460000000
24-11-1998,44,45,44,45,300,1330000000
26-11-1998,44,44,44,44,100,440000000
14-12-1998,44,44,44,44,300,1320000000
15-12-1998,47.5,47.5,47.5,47.5,100,475000000
16-12-1998,45.25,45.25,44.3,44.3,600,2677500000
21-12-1998,47,47,46,46,200,930000000
22-12-1998,46.5,46.55,46.5,46.55,300,1395500000
23-12-1998,43.05,43.05,43.05,43.05,100,430500000
24-12-1998,40.05,40.05,40,40,300,1200500000
28-12-1998,37.05,39,37.05,39,200,760500000
29-12-1998,38.3,41.75,38.3,41.75,400,1586000000
12-01-1999,45.1,45.1,45.1,45.1,100,451000000
13-01-1999,48.4,48.5,47,47,400,1923500000
14-01-1999,46,46,46,46,200,920000000
15-01-1999,45.5,45.5,45.5,45.5,100,455000000
18-01-1999,45.5,45.5,45.5,45.5,100,455000000
19-01-1999,46.5,46.5,45.5,45.5,200,920000000
21-01-1999,45.5,45.5,45.5,45.5,200,910000000
22-01-1999,48.5,49,48.5,49,300,1464000000
25-01-1999,49,49,46.25,49,600,2902000000
27-01-1999,49.1,52,48,52,500,2511000000
28-01-1999,52,53,50.35,53,300,1553500000
29-01-1999,53,57.2,53,57.2,700,3887500000
01-02-1999,59,60,57,60,400,2359000000
02-02-1999,56,61,56,61,1000,5877500000
03-02-1999,58.5,60,58.5,60,300,1785000000
04-02-1999,60,63,60,60,800,4869000000
05-02-1999,61,61.25,61,61,400,2445000000
08-02-1999,61,62.2,60.1,61.5,900,5498000000
09-02-1999,61.5,61.95,60.1,60.1,700,4297500000
10-02-1999,59.9,64,59.9,64,900,5617000000
11-02-1999,64,69,63.1,69,2600,17159500000
12-02-1999,69,74.5,69,74.5,1800,13125500000
15-02-1999,79.95,80.5,79.95,80.5,1900,15288500000
16-02-1999,85,86.95,83,86.95,4800,41420500000
17-02-1999,93.45,93.95,93.45,93.95,1900,17830500000
18-02-1999,101.5,101.5,101.5,101.5,900,9135000000
19-02-1999,109.65,109.65,109.65,109.65,800,8772000000
22-02-1999,118,118.45,101.5,101.6,6000,68582500000
23-02-1999,93.5,98.9,93.5,93.5,1200,11277000000
24-02-1999,87.1,90,87,89.9,1500,13219000000
25-02-1999,86,90,85.55,88.45,2900,25312500000
26-02-1999,88,88,88,88,400,3520000000
27-02-1999,90,95,90,95,2700,25389500000
01-03-1999,99,102.6,99,102.6,1700,17349500000
03-03-1999,110.85,110.85,110.85,110.85,100,1108500000
04-03-1999,119.5,119.75,119.5,119.75,6200,74240000000
05-03-1999,129.1,129.35,123.1,129.35,11000,1.41047E+11
08-03-1999,139.65,139.65,137,139.65,3900,54293500000
09-03-1999,150.8,150.8,145,150.8,9100,1.3634E+11
10-03-1999,162,162.9,160,162.9,2900,47069000000
11-03-1999,170,175.95,150.05,153.25,16800,2.89327E+11
12-03-1999,144,155,141,142.5,9600,1.36987E+11
15-03-1999,145,150,131.1,131.1,2500,33824000000
16-03-1999,121.15,131.85,121,129.95,16700,2.0931E+11
17-03-1999,140,140.35,137,140.35,7200,1.00942E+11
18-03-1999,150.2,151.6,142,151.6,5600,83539000000
19-03-1999,161,163.7,143,144,11400,1.76201E+11
20-03-1999,144,144,134,140,600,8294000000
22-03-1999,144.5,144.5,136,137.1,3300,45828500000
23-03-1999,143,143,133,136.05,4400,60032000000
24-03-1999,143.6,146.95,139.9,139.9,6000,87045500000
25-03-1999,137.5,139.7,134.5,134.5,2600,35467500000
26-03-1999,125.55,131,125.55,131,1700,21855500000
30-03-1999,133.75,134,122,126.5,2500,31685000000
31-03-1999,127.5,135,126.5,135,3200,42284500000
01-04-1999,138.7,138.7,132.2,132.55,2100,28285000000
05-04-1999,122,137.5,122,122,1500,18557500000
06-04-1999,113,120.95,112.3,120.95,3500,39880500000
07-04-1999,120.1,125.5,120.1,123,2700,33333500000
08-04-1999,118,120,117,118.2,1400,16606000000
09-04-1999,114,114.5,111,111,1500,16997500000
12-04-1999,105,107,104,107,1400,14780000000
13-04-1999,108.4,114.9,104.5,114.9,1300,14311500000
15-04-1999,106.05,114.8,106.05,107,1400,15170500000
16-04-1999,103.05,115.6,103,115.6,2700,29043500000
17-04-1999,123.75,124,109.1,109.1,3300,39674000000
19-04-1999,100.6,105.1,100.6,105.1,1900,19585500000
20-04-1999,107,108,105,105.1,1800,19083000000
21-04-1999,108,111.9,108,109.5,800,8808500000
22-04-1999,108,108,102,102,1000,10585000000
23-04-1999,108,108,103,105,600,6300500000
26-04-1999,97.4,98.05,96.95,98,1700,16530000000
28-04-1999,91,94,91,94,400,3680000000
29-04-1999,100.95,101,100.95,101,300,3029500000
30-04-1999,100,100,98,98,400,3964500000
03-05-1999,96.1,97,96,97,500,4820500000
04-05-1999,99.7,99.7,96.25,97,400,3900000000
05-05-1999,101,104.8,101,104.8,700,7202000000
06-05-1999,113.2,113.2,113.2,113.2,600,6792000000
07-05-1999,122.25,122.3,120.05,120.25,3200,38861000000
10-05-1999,118,118,112.25,112.25,700,7997500000
11-05-1999,115,115,108,108,1600,17698500000
12-05-1999,106.1,109.9,106.1,107,1500,16087500000
13-05-1999,108,113,108,113,1600,17697000000
14-05-1999,118,118,112.05,114.5,2200,25033500000
17-05-1999,114,114,105.7,105.7,1500,16250500000
18-05-1999,107,107,103.05,106,900,9414500000
19-05-1999,110,110,106,108.95,1300,14074000000
20-05-1999,106.3,106.3,106,106,600,6372000000
21-05-1999,105,105,105,105,100,1050000000
24-05-1999,107,107.5,101.1,101.1,700,7431000000
25-05-1999,101,105.5,100,100,1100,11133500000
26-05-1999,102,102.5,101,102,600,6106000000
28-05-1999,99,99,99,99,200,1980000000
31-05-1999,100.05,100.05,100.05,100.05,500,5002500000
01-06-1999,101,101,97,99,600,5920000000
02-06-1999,101,101,100,101,1500,15139500000
03-06-1999,100,101.5,100,101.3,400,4039500000
04-06-1999,102.5,104,102.5,104,800,8261000000
07-06-1999,100.5,100.5,100.5,100.5,100,1005000000
08-06-1999,96,108,96,108,4900,52148000000
09-06-1999,105,111.85,105,111.05,900,9928500000
10-06-1999,110.5,111.85,110,110.5,1400,15477000000
11-06-1999,109,109,107,107,1400,15020000000
14-06-1999,100.6,102,100,100,500,5041500000
15-06-1999,99,100,96,97.4,2400,23605000000
16-06-1999,101.55,101.55,101.55,101.55,100,1015500000
17-06-1999,105,109,105,109,800,8639500000
18-06-1999,110,110.9,105.25,108.2,700,7558500000
21-06-1999,107.75,108.75,106.75,108.75,500,5380500000
22-06-1999,107.75,109,107.75,108.75,500,5415000000
23-06-1999,109.5,111,107.5,108,800,8755000000
24-06-1999,109.5,109.5,109.5,109.5,100,1095000000
25-06-1999,107.2,108,107,107.15,900,9649500000
28-06-1999,109,109.4,109,109.4,200,2184000000
29-06-1999,109,110,109,110,500,5487000000
30-06-1999,110.1,110.1,110,110,1100,12101000000
01-07-1999,105,108.05,105,105,1100,11709000000
02-07-1999,105.05,107,105.05,107,400,4258000000
05-07-1999,109,109,108.15,108.15,500,5433000000
06-07-1999,107,110,106,110,1400,15102000000
07-07-1999,108,110,106,110,13700,1.45724E+11
08-07-1999,108.95,110,108.25,108.25,800,8715000000
09-07-1999,109,112.8,108.9,112.55,1100,12157000000
12-07-1999,113,115,110,111,1100,12378000000
13-07-1999,110,114,109.95,109.95,3800,42285000000
14-07-1999,110,110,109,110,1000,10950500000
15-07-1999,110.5,111,110,111,1500,16520000000
16-07-1999,107.5,108,107.5,107.85,1500,16145000000
19-07-1999,110,114,110,114,1200,13374500000
20-07-1999,111,120,110.5,116.2,3500,39371500000
21-07-1999,110.1,125,110.1,124.6,1800,21654000000
22-07-1999,125,125,118,118,900,11051000000
23-07-1999,121,122.9,120,122.9,600,7269000000
26-07-1999,124,124,113.5,118.95,1000,11743500000
27-07-1999,118.95,119,116.1,116.3,1200,14046000000
28-07-1999,123.3,125.5,118.3,125.5,2300,28155000000
29-07-1999,122.25,125,122.25,124,1200,14897000000
30-07-1999,120.5,125.5,120,124,1600,19626500000
02-08-1999,124.05,127.05,124.05,124.05,400,4993500000
03-08-1999,121,121,116.35,117.2,2400,28352500000
04-08-1999,120,120,120,120,200,2400000000
05-08-1999,121,121.05,120.05,120.05,300,3621000000
06-08-1999,119,120,119,120,200,2390000000
10-08-1999,116,116.05,114.05,115,5400,62149000000
11-08-1999,115,117.9,115,117.9,600,6945000000
12-08-1999,117,117,117,117,200,2340000000
13-08-1999,117.05,120.85,117,120.85,300,3549000000
16-08-1999,124,129,121,122,1200,14789500000
17-08-1999,124.95,124.95,119,122.85,1000,12102500000
18-08-1999,125.95,132.5,125.95,131.5,3800,48752500000
19-08-1999,141.9,141.9,130,134,3100,41534500000
20-08-1999,131,131,130,130,2000,26050000000
23-08-1999,136,140,125,128,3500,46414000000
24-08-1999,130,130,122.6,127.5,2900,36745000000
25-08-1999,129,134,128,130.7,1400,18244000000
26-08-1999,131,131,128,128,200,2590000000
27-08-1999,128,128,122,122,900,11134000000
30-08-1999,123,123,120.5,120.5,500,6068000000
31-08-1999,119,119,114,115.3,1300,15098000000
01-09-1999,122.5,122.5,113.25,117.6,800,9365500000
02-09-1999,118,118,112.5,115,800,9215500000
03-09-1999,117,118,115,115.05,500,5820500000
06-09-1999,114.5,115,114.5,115,500,5735000000
07-09-1999,115,115,112.5,113.9,700,7959000000
08-09-1999,113,115,113,115,1700,19362000000
09-09-1999,117,118.6,114.5,117.55,1400,16264500000
10-09-1999,118,123,118,123,1200,14450000000
14-09-1999,120.2,120.25,115.1,119.8,1300,15526500000
15-09-1999,120,120,119.45,119.45,300,3589500000
16-09-1999,119.1,120,119,119,600,7157000000
17-09-1999,118,120,115.55,118,1000,11810000000
20-09-1999,118,118,117.25,117.25,200,2352500000
21-09-1999,116.75,117,115,115.85,1400,16235500000
22-09-1999,115.3,117,115.3,117,400,4648000000
23-09-1999,117.5,117.5,114.1,117.5,600,6993000000
24-09-1999,114,126.8,114,126.8,1700,20844000000
27-09-1999,126,136.95,126,136.95,2700,36299500000
28-09-1999,134,147.95,132.25,147.95,2700,38273000000
29-09-1999,158.7,159.8,155,159.8,1600,25474000000
30-09-1999,171,172.6,171,172.6,3400,58652000000
01-10-1999,174,179,165,165.85,8300,1.42791E+11
04-10-1999,160,160.05,153,153,3100,49121500000
05-10-1999,146,160,144,150.05,3600,54513000000
06-10-1999,158,162.05,158,161.5,2900,46802000000
07-10-1999,161,174.45,161,174.45,6400,1.08647E+11
08-10-1999,180,182,168,170.15,4300,74954000000
11-10-1999,182,182,168,170.5,4400,76127500000
12-10-1999,166.5,174,161,162.7,5900,98564000000
13-10-1999,170,175.75,164,175.75,4600,78182500000
14-10-1999,178,189.8,178,189.75,10400,1.96116E+11
15-10-1999,204.9,204.95,175.05,177.45,4300,78788500000
18-10-1999,180,184,165,167.35,6300,1.08861E+11
20-10-1999,179,180.75,179,180.75,1500,27062000000
21-10-1999,187.75,187.85,172,175,2700,48411000000
22-10-1999,168,174.9,168,173,900,15436000000
23-10-1999,183,184,173.2,179.75,500,8997000000
25-10-1999,190,190,165.8,166.05,1900,32822000000
26-10-1999,163,165,160.1,161.7,3200,51849000000
27-10-1999,165,174.65,165,174,3900,67298000000
28-10-1999,171,171,161.1,161.1,1800,30064500000
29-10-1999,159.55,166,158,158,2400,38689000000
01-11-1999,151.3,153.5,145.5,148.85,3600,53622000000
